id,category_id,category_name,name,image_url,price
19239,1870,Women,Burger Logo : Burger Bae Round Neck Crop Baby Tee For Women,uploads/seller/burger-logo-burger-bae-round-neck-crop-baby-tee-for-women-burgerbae-21.jpg,999
19240,1870,Women,Burger Logo : Burger Bae Round Neck Crop Baby Tee For Women,uploads/seller/burger-logo-burger-bae-round-neck-crop-baby-tee-for-women-burgerbae-36.jpg,999
19241,1870,Women,Burger Logo : Burger Bae Round Neck Crop Baby Tee For Women,uploads/seller/burger-logo-burger-bae-round-neck-crop-baby-tee-for-women-burgerbae-1.jpg,999
19242,1870,Women,Toxic : Burger Bae Round Neck Crop Baby Tee For Women,uploads/seller/VS_08141.jpg,999
19243,1870,Women,Toxic : Burger Bae Round Neck Crop Baby Tee For Women,uploads/seller/toxic-burger-bae-round-neck-crop-baby-tee-burgerbae-4.jpg,999
19244,1870,Women,Toxic : Burger Bae Round Neck Crop Baby Tee For Women,temp_images/TOXIC_BABY_TEE_COBALT_BLUE_1.png,999
19245,1870,Women,Toxic : Burger Bae Round Neck Crop Baby Tee For Women,uploads/seller/toxic-burger-bae-round-neck-crop-baby-tee-burgerbae-8.jpg,999
19246,1870,Women,Let that shi*t go : Burger Bae Round Neck Crop Baby Tee For Women,uploads/seller/letthatshitgo.jpg,999
19247,1870,Women,Let that shi*t go : Burger Bae Round Neck Crop Baby Tee For Women,uploads/seller/Letthatshitshitgo.jpg,999
19248,1870,Women,Let that shi*t go : Burger Bae Round Neck Crop Baby Tee For Women,uploads/seller/letthatshitgo_fd9ca84d-9a9f-47e7-bfa5-6f8c558ab102.jpg,999
19249,1870,Women,Let that shi*t go : Burger Bae Round Neck Crop Baby Tee For Women,uploads/seller/let-that-shi-t-go-burger-bae-round-neck-crop-baby-tee-burgerbae-2.jpg,999
19250,1870,Women,Let that shi*t go : Burger Bae Round Neck Crop Baby Tee For Women,temp_images/let_that_shit_go_hotpink.png,999
19251,1870,Women,Daddy I want pony : Burger Bae Round Neck Crop Baby Tee For Women,uploads/seller/daddy-i-want-pony-burger-bae-round-neck-crop-baby-tee-burgerbae-1.jpg,999
19252,1870,Women,Round Neck Sleeveless Racer Tank For Women,uploads/seller/round-neck-sleeveless-women-racer-tanks-burgerbae-16.jpg,999
19253,1870,Women,Round Neck Sleeveless Racer Tank For Women,uploads/seller/VS_07694_900935e4-2670-483b-a2bf-8ed21fef780b.jpg,999
19254,1870,Women,Round Neck Sleeveless Racer Tank For Women,uploads/seller/round-neck-sleeveless-women-racer-tanks-burgerbae-18.jpg,999
19255,1870,Women,Round Neck Sleeveless Racer Tank For Women,https://zulushop.in/temp_images/product_19255_ai_gen_new.png,999
19256,1870,Women,Round Neck Sleeveless Racer Tank For Women,https://zulushop.in/temp_images/product_19256_ai_gen_new.png,999
19257,1870,Women,Round Neck Sleeveless Racer Tank For Women,uploads/seller/round-neck-sleeveless-women-racer-tanks-burgerbae-3.jpg,999
19258,1870,Women,Round Neck Sleeveless Racer Tank For Women,https://zulushop.in/EnhanceAIImage/VS_08914_b49d3548-1810-4265-8bee-e2c87ae2a81d.jpg,999
19259,1870,Women,Round Neck Sleeveless Racer Tank For Women,uploads/seller/DSC05661_5d84ad06-070f-4736-a070-dc5d59869855.jpg,999
19260,1870,Women,Round Neck Sleeveless Racer Tank For Women,https://zulushop.in/temp_images/product_19260_ai_gen_new.png,999
19261,1870,Women,Mocha Mousse Juicy Logo Sleeveless Racer Tank For Women,temp_images/Mocha_Mousse_Juicy_Logo_Sleeveless_Racer_Tank_For_Women.png,999
19262,1870,Women,Basic : Burge Bae Sleeveless Rachel Tank For Women,uploads/seller/DSC06926.jpg,999
19263,1870,Women,Basic : Burge Bae Sleeveless Rachel Tank For Women,uploads/seller/DSC06678.jpg,999
19264,1870,Women,Basic : Burge Bae Sleeveless Rachel Tank For Women,uploads/seller/DSC07634.jpg,999
19265,1870,Women,Basic : Burge Bae Sleeveless Rachel Tank For Women,temp_images/basic_rachel_tank_cobalt_blue_1.png,999
19266,1870,Women,Basic : Burge Bae Sleeveless Rachel Tank For Women,uploads/seller/DSC06445.jpg,999
19267,1870,Women,Basic : Burge Bae Sleeveless Rachel Tank For Women,temp_images/basic_rachel_tank_cobalt_hotpink_1.jpg,999
19268,1870,Women,Basic : Burge Bae Sleeveless Rachel Tank For Women,uploads/seller/DSC06957.jpg,999
19269,1870,Women,Gym Tank For Women,temp_images/gym_tank_black_1.png,999
19271,1870,Women,Gym Tank For Women,uploads/seller/VS_00979_123b3fc9-a70b-4f08-b1fd-9bea5d9d9943.jpg,999
19272,1870,Women,Gym Tank For Women,temp_images/gym_tank_pastel_sky_blue(1).png,999
19274,1870,Women,Gym Tank For Women,uploads/seller/gym-tank-burgerbae-6.jpg,999
19275,1870,Women,Gym Tank For Women,temp_images/gym_tank_milky_beige(1).png,999
19276,1870,Women,Erica Tank (All Colour),uploads/seller/erica-tank-all-colour-burgerbae-11.jpg,999
19277,1870,Women,Erica Tank (All Colour),uploads/seller/erica-tank-all-colour-burgerbae-1.jpg,999
19278,1870,Women,Erica Tank (All Colour),uploads/seller/erica-tank-all-colour-burgerbae-3.jpg,999
19279,1870,Women,Erica Tank (All Colour),uploads/seller/erica-tank-all-colour-burgerbae-18.jpg,999
19280,1870,Women,Susan Tank For Women,https://zulushop.in/temp_images/product_19280_ai_gen_new.png,999
19281,1870,Women,Susan Tank For Women,uploads/seller/SUASN_3.jpg,999
19282,1870,Women,Burger Bae Solid Regular Tank For Women,uploads/seller/burger-bae-solid-regular-tank-for-women-burgerbae-7.jpg,999
19283,1870,Women,Burger Bae Solid Regular Tank For Women,uploads/seller/burger-bae-solid-regular-tank-for-women-burgerbae-5.jpg,999
19284,1870,Women,Burger Bae Solid Regular Tank For Women,https://zulushop.in/EnhanceAIImage/burger-bae-solid-regular-tank-for-women-burgerbae-3.jpg,999
19285,1870,Women,Burger Bae Solid Regular Tank For Women,uploads/seller/burger-bae-solid-regular-tank-for-women-burgerbae-2.jpg,999
19286,1870,Women,Still That Bitch : Burge Bae Sleeveless Rachel Tank For Women,uploads/seller/StillThatBitch_2.jpg,999
19287,1870,Women,Still That Bitch : Burge Bae Sleeveless Rachel Tank For Women,uploads/seller/still-that-bitch-rachel-tank-burgerbae-3.jpg,999
19288,1870,Women,Still That Bitch : Burge Bae Sleeveless Rachel Tank For Women,uploads/seller/still-that-bitch-rachel-tank-burgerbae-5.jpg,999
19289,1870,Women,Beverley Top (V:Neck Crop Top) For Women,uploads/seller/beverley-top-v-neck-crop-top-burgerbae-10.jpg,1499
19290,1870,Women,Beverley Top (V:Neck Crop Top) For Women,uploads/seller/beverley-top-v-neck-crop-top-burgerbae-4.jpg,1499
19291,1870,Women,Beverley Top (V:Neck Crop Top) For Women,uploads/seller/VS_00487.jpg,1499
19292,1870,Women,Beverley Top (V:Neck Crop Top) For Women,uploads/seller/r_kive_d_1684249499_3104032234028701792_3.jpg,1499
19293,1870,Women,Racing club : Vintage Y2k Top,uploads/seller/VS_06197.jpg,1299
19294,1870,Women,Racing club : Vintage Y2k Top,uploads/seller/VS_06147.jpg,1299
19295,1870,Women,Anna Dress For Women,uploads/seller/anna-dress-burgerbae-10_12a9364b-6d5b-4ba4-93df-25949ba7b9eb.jpg,2499
19296,1870,Women,Anna Dress For Women,https://zulushop.in/temp_images/product_19296_ai_gen_new.png,2499
19297,1870,Women,Anna Dress For Women,uploads/seller/1_1_53ec3636-262b-4404-bb2d-f0a6729c96eb.jpg,2499
19298,1870,Women,Tennis Dress : Burger Bae Bodycon V:Neck Collar Dress,https://zulushop.in/temp_images/product_19298_ai_gen_new.png,2499
19299,1870,Women,Tennis Dress : Burger Bae Bodycon V:Neck Collar Dress,https://zulushop.in/temp_images/product_19299_ai_gen_new.png,2499
19300,1870,Women,Tennis Dress : Burger Bae Bodycon V:Neck Collar Dress,https://zulushop.in/temp_images/product_19300_ai_gen_new.png,2499
19301,1870,Women,Tennis Dress : Burger Bae Bodycon V:Neck Collar Dress,uploads/seller/tennis-dress-burger-bae-bodycon-v-neck-collar-dress-burgerbae-2.jpg,2499
19302,1870,Women,Euphoria Dress (All Colors) For Women,https://zulushop.in/temp_images/product_19302_ai_gen_new.png,2499
19303,1870,Women,Euphoria Dress (All Colors) For Women,uploads/seller/euphoria-dress-all-colors-burgerbae-2.jpg,2499
19304,1870,Women,Euphoria Dress (All Colors) For Women,https://zulushop.in/temp_images/product_19304_ai_gen_new.png,2499
19305,1870,Women,Burger Parachute Pants For Women,https://zulushop.in/temp_images/product_19305_ai_gen_new.png,1999
19306,1870,Women,Burger Parachute Pants For Women,uploads/seller/burger-parachute-pants-burgerbae-10.jpg,1999
19309,1870,Women,Gathered Jogger/Tracks For Men And Women,uploads/seller/DSC05549_eef1c166-6cc1-4903-93c9-6c00e644d7c0.jpg,1999
19310,1869,Men,Celestial : Detroit Baggy Cargo Tracks For Men and Women,https://zulushop.in/temp_images/product_19310_ai_gen_new.png,1999
19311,1870,Women,Burger Bae Regular Fit (Wine) Cycling Shorts For Women,https://zulushop.in/temp_images/product_19311_ai_gen_new.png,1999
19312,1869,Men,Too Fast Too Furious Dual tee For Men and Women (Best Seller),uploads/seller/VS_02021.jpg,1899
19313,1869,Men,Jujutsu Kaisen: Ryomen Sakuna Drop:Sleeved Tee For men,uploads/seller/jujutsu-kaisen-ryomen-sakuna-drop-sleeved-tee-t-shirt-for-men-burgerbae-7.jpg,2499
19315,1870,Women,Anti You - Burger Bae Tube Camisole,uploads/seller/anti-you-burger-bae-tube-camisole-burgerbae-1.jpg,899
19316,1870,Women,Anti You - Burger Bae Tube Camisole,uploads/seller/anti-you-burger-bae-tube-camisole-burgerbae-4.jpg,899
19317,1869,Men,Jujutsu Kaisen: Ryomen Sakuna Drop:Sleeved Tee For men,uploads/seller/jujutsu-kaisen-ryomen-sakuna-drop-sleeved-tee-t-shirt-for-men-burgerbae-1.jpg,2499
19320,1870,Women,Chaos : Burger Bae Regular Fit Camisole For Women,uploads/seller/chaos-burger-bae-regular-fit-camisole-for-women-burgerbae-1.jpg,899
19324,1870,Women,Brutal Cursive : Burger Bae Regular Fit Camisole,temp_images/brutal_camisole_Aqua(1).png,899
19325,1870,Women,Level Up : Burger Bae Regular Fit Camisole,temp_images/Level_Up_Camisole_Wine(1).png,899
19326,1870,Women,Level Up : Burger Bae Regular Fit Camisole,uploads/seller/level-up-burger-bae-regular-fit-camisole-burgerbae-1.jpg,899
19327,1870,Women,Level Up : Burger Bae Regular Fit Camisole,temp_images/level_up_camisole_pastel_sky_blu_1.png,899
19328,1870,Women,Nice For What ? - Burger Bae Regular Fit Camisole,temp_images/Nice_for_what_Wine(1).png,899
19329,1870,Women,Nice For What ? - Burger Bae Regular Fit Camisole,uploads/seller/VS_00671.jpg,899
19330,1870,Women,Nice For What ? - Burger Bae Regular Fit Camisole,uploads/seller/nice-for-what-burger-bae-regular-fit-camisole-burgerbae-1.jpg,899
19334,1869,Men,Techno wook glasses,https://zulushop.in/EnhanceAIImage/20_23fffa70-0756-4811-8839-00f85677fa15.jpg,1999
19338,1869,Men,Metro Comfort Loose Jeans: Skyline Fade,uploads/seller/SkylineFadeFrontCloseup_1080x1080.jpg,3500
19339,1869,Men,Metro Comfort Loose Jeans: Faded Blue,uploads/seller/LooseFitFadedBlueJeans3_1080x1080.jpg,3500
19340,1869,Men,Metro Comfort Loose Jeans: Ash Black,uploads/seller/LooseFitBlackJeans7_1080x1080.jpg,3500
19341,1869,Men,The Suede Reversible Belt,uploads/seller/brownsuedebelt-2_1_1080x1080.jpg,3250
19342,1869,Men,The Crackle 3-in-1 Wallet,uploads/seller/Black_crackled_leather_wallet_-3_1_1080x1080.jpg,3100
19343,1869,Men,Brown Braided Bracelet,temp_images/burnt_umber_braided_leather_bracelet_1.png,1299
19344,1869,Men,Midnight Wrap Bracelet,uploads/seller/blackplainleatherbracelet4_1080x1080.jpg,1290
19345,1870,Women,Katrina Kaif Glittering Tassels Antique Potli,uploads/seller/FNK9032.jpg,4990
19346,1870,Women,Beige Pearl Tassels Potli,uploads/seller/FNK9294-1.jpg,5500
19347,1870,Women,Silver Fringe Glam Potli (White Base),uploads/seller/rn-image_picker_lib_temp_f185aebb-8c1b-4664-bd27-1d6926bd3ad7.png,5500
19348,1870,Women,Multicolored Handembroidered Batua,uploads/seller/FNK9189-1.jpg,5500
19349,1870,Women,Masoom minawala Gold Cleopatra Clutch,uploads/seller/IMG-20210409_151806.jpg,3250
19350,1870,Women,Shaheen Bhatt Silver Cleopatra Clutch,uploads/seller/IMG-20231116_200627.jpg,3250
19351,1870,Women,Ishita Dutta Pink Sapphire Diamond Clutch,uploads/seller/IMG-20240727-WA0001_7e3b45f5-8ea7-4aec-baf5-35e7f936b471.jpg,4990
19352,1870,Women,Ombre Capsule Clutch,uploads/seller/ACS515-1.jpg,3990
19353,1870,Women,RJ Karishma Lovestruck Heart Clutch,uploads/seller/rn-image_picker_lib_temp_201440ae-41fe-4834-8103-0b9042f407e1.png,4990
19354,1870,Women,Black Dabka Leaf Clutch,uploads/seller/IMG-20201128_233230.jpg,2990
19355,1870,Women,Dazzling Diamond Clutch,uploads/seller/ACS540.jpg,4990
19356,1870,Women,Evergreen Luxe Beaded Purse,uploads/seller/20250404-150306_0000.png,5500
19357,1870,Women,Black Agate Clutch,uploads/seller/1000074999.jpg,4990
19358,1870,Women,Moonlit Pearl Purse,uploads/seller/SAVE-20250204_164518.jpg,4990
19359,1870,Women,Silver Beaded Flapover,uploads/seller/IMG-20241127_161146.jpg,3990
19365,1869,Men,714 Black & White High-Top Sneakers,uploads/seller/710_714_MB-1.jpg,5399
19366,1869,Men,Celeb Spotted - 714 orange black high-top sneaker,uploads/seller/Snapinsta_app_451233902_447501581580855_6988282071668562826_n_1080.jpg,5399
19367,1869,Men,739 Orange Puffin High-Top Sneakers,uploads/seller/7-10Artboard-2.png,5799
19368,1869,Men,314 beige applique canvas low-top sneaker,uploads/seller/710_314_MB-1.jpg,3999
19369,1869,Men,742 Canary Yellow Low-Top Chunky Sneakers,uploads/seller/Artboard_1_2046967a-7e20-44c1-ac3c-3e20f0f016f8.png,5999
19370,1869,Men,Short Sleeve Tee,uploads/seller/BetterBasics4926.jpg,1290
19371,1869,Men,Short Sleeve Tee,uploads/seller/Better-Basics-3431.jpg,1290
19372,1869,Men,Short Sleeve Tee,uploads/seller/freepik__retouch__16784.jpg,1290
19373,1869,Men,Short Sleeve Tee,uploads/seller/BetterBasics36472.jpg,1290
19374,1869,Men,V Neck Short Sleeve,uploads/seller/Better-Basics-3057_1.jpg,1290
19375,1869,Men,V Neck Short Sleeve,uploads/seller/BetterBasics3306.jpg,1290
19376,1869,Men,V Neck Short Sleeve,uploads/seller/BetterBasics4250.jpg,1290
19377,1869,Men,Short Sleeve Polo,uploads/seller/BetterBasics1180.jpg,1690
19378,1869,Men,Short Sleeve Polo,uploads/seller/BetterBasics3560.jpg,1690
19379,1869,Men,Short Sleeve Polo,uploads/seller/2N5A0712.jpg,1690
19380,1869,Men,Short Sleeve Polo,uploads/seller/2N5A0695copy.jpg,1690
19381,1869,Men,Short Sleeve Polo,uploads/seller/BetterBasics1414.jpg,1690
19382,1869,Men,Long Sleeve Button Down,uploads/seller/BetterBasics2176.jpg,2490
19383,1869,Men,Long Sleeve Button Down,uploads/seller/BetterBasics0368.jpg,2490
19384,1869,Men,Long Sleeve Button Down,uploads/seller/2N5A0762copy.jpg,2490
19385,1869,Men,Long Sleeve Button Down,uploads/seller/BetterBasics0172.jpg,2490
19396,1869,Men,Long Sleeve Button Down,uploads/seller/2N5A0753copy2.jpg,2490
19614,1870,Women,Crystal Denim Bag,uploads/seller/CRDMBL_12.jpg,5500
19615,1870,Women,Floral Heart Bag,uploads/seller/HTFLGD_NewKnob_12.jpg,6800
19616,1870,Women,Micro Heart Bag,uploads/seller/MicroHeart_Pink_11.jpg,6300
19617,1870,Women,Shimmy Bag,uploads/seller/SMTLGD_11.jpg,7500
19618,1870,Women,Disco Bag,uploads/seller/Disco_Gold_Front_b5d14d0a-0811-4aee-83b8-a9f35ec44f5c2.jpg,5500
19687,1870,Women,SHAHTUT SET,https://zulushop.in/temp_images/product_100350_ai_gen_new.png,1499
19688,1873,Kids,Boys Sets,uploads/seller/20241018-1055371.jpg,1249
19689,1873,Kids,Girls Sets,uploads/seller/approval_12_07_2024_e70409c3-406a-4cfc-8fbb-48d667171ce3O1CN01Wj4E7B2EbVgrgrmih__21_214242958763-0-cib1.jpg,2099
19690,1873,Kids,Girls Sets,uploads/seller/active_29_11_2024_44fdb0f3-3629-4511-aa5f-d599cbd6ae1a21.jpg,1449
19691,1873,Kids,Boys 2 pc. Sets,uploads/seller/d1aa63e1-2f5d-447e-8c39-d0409030d3e0O1CN014PVz4O1tYCn7ByOKQ__21_213442015913-0-cib_f57299dc-6909-4e88-ac7f-0c1c8e1ea5c01.jpg,2049
19693,1873,Kids,Girls Sets,uploads/seller/approval_12_07_2024_c40d1a81-c264-42c7-8659-27ee236b113aO1CN01ZdCgpX2EbVTes9qfK__21_214242958763-0-cib1.jpg,1299
19694,1873,Kids,Boys Sets,uploads/seller/IMG_35621.jpg,1149
19695,1873,Kids,Girls Sets,uploads/seller/new_23_08_2024_a334e915-3b5d-4758-8ee9-b0269c0b29ca52e0066af247b46ccf03cf4b0ab5a0b1.jpg,1599
19696,1873,Kids,Boys 3 pc. Sets,uploads/seller/72484c53-3d1a-4450-9e03-c2e501d2769c1.jpg,1499
19697,1873,Kids,Girls Party Dresses,uploads/seller/O1CN01mKL3zY2CjAwkIiTqD__2213292438509-0-cib1.jpg,2549
19698,1873,Kids,Girls Party Dresses,uploads/seller/0ea85173-13f6-4319-8675-5fee4ad2d386O1CN01hYhuGr2CrsXLoYceI__21_212216143268528-0-cib1.jpg,3299
